fips,county_name,State,total_pop_18plus,prop_white,prop_foreign_born,median_age,median_income,median_rent,prop_less_than_hs,prop_bachelor_above,prop_unemployed,prop_nilf,prop_health_insurance,prop_low_ratio_ip
6011,Colusa County, CA,15612,0.883238557,0.356840892,35.3,59401,889,0.287489947,0.150032902,0.02676429,0.376053652,0.90174252,0.161253989
6013,Contra Costa County, CA,881048,0.558462194,0.312199789,39.7,99716,1819,0.10533958,0.423535719,0.03442026,0.351568659,0.949018994,0.088091543
6015,Del Norte County, CA,21575,0.748536097,0.089872538,39.5,45283,878,0.199450214,0.147984117,0.033902131,0.558775731,0.934642915,0.233251834
6017,El Dorado County, CA,150641,0.876280076,0.111928359,45.9,83377,1260,0.065891643,0.342959103,0.031618749,0.419390518,0.954234302,0.074011538
6019,Fresno County, CA,703677,0.650047079,0.279874147,32.2,53969,998,0.240395804,0.211738397,0.05305102,0.389816377,0.91660656,0.249715624
6021,Glenn County, CA,20491,0.810873606,0.239714997,36.4,49633,835,0.251685143,0.141552003,0.029663194,0.442939225,0.914050363,0.215290934
6023,Humboldt County, CA,109803,0.798565544,0.06114587,38.4,48041,981,0.095292171,0.304154094,0.046720327,0.401227376,0.917824048,0.163027271
6025,Imperial County, CA,128848,0.651119806,0.407177449,32.4,47622,830,0.302710556,0.152190692,0.073897568,0.47560576,0.919534919,0.278970334
6027,Inyo County, CA,14368,0.788229404,0.115882517,45.8,57316,919,0.114207816,0.271660103,0.024067797,0.417423729,0.942238882,0.110800745
6029,Kern County, CA,629552,0.74370945,0.268335261,31.6,53350,978,0.259048455,0.163804693,0.057065946,0.416679362,0.920626116,0.247961841
6031,Kings County, CA,109652,0.677293269,0.245613395,31.8,57848,990,0.266455723,0.146691635,0.039506173,0.444049031,0.924884696,0.219377225
6033,Lake County, CA,50795,0.769358984,0.105423762,45.6,47040,978,0.142247878,0.155343988,0.044451661,0.490783014,0.928906668,0.185818588
6035,Lassen County, CA,26216,0.821727562,0.064578883,36.6,56352,956,0.168339598,0.12947159,0.022439024,0.652945591,0.956016989,0.153534371
6037,Los Angeles County, CA,7866810,0.512662512,0.421380966,36.5,68044,1460,0.208665734,0.325412105,0.039320429,0.353303477,0.9036062,0.170507644
6039,Madera County, CA,112580,0.695476508,0.267925031,34.1,57585,1014,0.280670994,0.145518677,0.047240344,0.456378807,0.917135814,0.214571566
6041,Marin County, CA,207310,0.77829755,0.213771646,46.8,115246,2069,0.067010499,0.594917097,0.023627992,0.362649111,0.964814953,0.06086114
6043,Mariposa County, CA,14580,0.884156142,0.065706447,51.7,48820,929,0.094116784,0.245598592,0.042808913,0.481971641,0.943845619,0.147052697
6045,Mendocino County, CA,68522,0.836180409,0.145471527,43.1,51416,1146,0.134602048,0.244448028,0.050378083,0.416666667,0.914153696,0.17804878
6047,Merced County, CA,190923,0.550640794,0.358306752,31.1,53672,1021,0.308763748,0.137903085,0.070772758,0.403099844,0.916693657,0.243836918
6049,Modoc County, CA,7155,0.895475469,0.084696017,47.8,45507,717,0.152077151,0.151928783,0.037746096,0.560760353,0.874568866,0.151102769
6051,Mono County, CA,11639,0.833053809,0.219348741,37.7,62260,1206,0.114334643,0.288203888,0.024302656,0.273926841,0.83906184,0.073911306
6053,Monterey County, CA,319541,0.532964168,0.384047743,34.4,71015,1495,0.284831754,0.247058055,0.029215995,0.389094624,0.901749315,0.155756626
6055,Napa County, CA,110422,0.733883386,0.26674938,41.3,88596,1700,0.144843876,0.357258483,0.029138783,0.34786336,0.941424902,0.07220729
6057,NV County, CA,82145,0.92424731,0.056290705,50.5,66096,1273,0.056394737,0.372460526,0.0252797,0.450922063,0.934512175,0.101996329
6059,Orange County, CA,2463536,0.609607379,0.371181505,38.1,90234,1854,0.145287545,0.405864351,0.030284314,0.344268638,0.924143368,0.109280642
6061,Placer County, CA,299181,0.821546411,0.140139247,42,89691,1542,0.054649275,0.397112394,0.025519382,0.395666679,0.959668448,0.072398821
6063,Plumas County, CA,15543,0.903269025,0.047995882,52.3,55359,916,0.04896747,0.237032944,0.027463247,0.488770723,0.969249892,0.095634921
6065,Riverside County, CA,1797290,0.599083784,0.278533236,35.6,67005,1375,0.17958944,0.223055269,0.044565987,0.400958086,0.912408475,0.153696273
6067,Sacramento County, CA,1161377,0.573220478,0.257092228,36.2,67151,1252,0.122756616,0.308502012,0.040897925,0.372044663,0.945229832,0.155911129
6069,San Benito County, CA,44698,0.815638664,0.257662535,35.7,86958,1535,0.195492582,0.197289389,0.046508128,0.321514578,0.924898691,0.108308199
6071,San Bernardino County, CA,1577463,0.612014438,0.275579839,33.3,63362,1283,0.200086627,0.209891753,0.046191679,0.390299175,0.915892588,0.185239109
6073,San Diego County, CA,2593335,0.707362896,0.284957786,35.8,78980,1658,0.125538432,0.388050055,0.037966867,0.339551673,0.92163854,0.119943775
6075,San Francisco County, CA,757415,0.464084685,0.386316616,38.2,112449,1895,0.11534667,0.580610645,0.029957287,0.289046217,0.963366224,0.094323325
6077,San Joaquin County, CA,539902,0.564619319,0.305512852,34.3,64432,1208,0.207170744,0.187622338,0.046799277,0.396130449,0.9356717,0.172140809
6079,San Luis Obispo County, CA,231989,0.854546099,0.118936674,39.2,73518,1476,0.087441821,0.353770313,0.023262956,0.415170139,0.939508609,0.090236422
6081,San Mateo County, CA,607919,0.506002557,0.423729148,39.7,122641,2316,0.104094034,0.509802463,0.025728651,0.311274498,0.958243471,0.06209784
6083,Santa Barbara County, CA,345645,0.775079862,0.284795093,33.8,74624,1643,0.190550798,0.341605717,0.036876325,0.359142367,0.899746155,0.123523832
6085,Santa Clara County, CA,1499088,0.444672031,0.478529613,37.1,124055,2268,0.116260586,0.524001504,0.02886301,0.324574524,0.957028498,0.072173716
6087,Santa Cruz County, CA,220841,0.747789839,0.213121658,37.8,82234,1717,0.136627778,0.408394444,0.036408173,0.361856887,0.948662525,0.109174267
6089,Shasta County, CA,140533,0.865589358,0.065144841,41.5,54667,1039,0.089113528,0.221649647,0.029558828,0.458299953,0.93504762,0.154251187
6091,Sierra County, CA,2558,0.974671053,0.027365129,54.8,52148,972,0.076446281,0.179338843,0.027423716,0.482811896,0.912379688,0.054958184
6093,Siskiyou County, CA,34642,0.847681053,0.064314993,47.8,45241,856,0.09768954,0.231771984,0.035524327,0.500755837,0.940815573,0.172516673
6095,Solano County, CA,342990,0.526079094,0.248619493,38.1,81472,1592,0.115703377,0.2691349,0.037272188,0.367669747,0.952813033,0.106767029
6097,Sonoma County, CA,400582,0.74767494,0.195732709,42.1,81018,1621,0.112102506,0.355071052,0.028277791,0.348448942,0.939085721,0.079391569
6099,Stanislaus County, CA,395571,0.76567672,0.267471579,34.1,60704,1155,0.210959008,0.170685571,0.055359827,0.390192084,0.943187561,0.175944889
6101,Sutter County, CA,71050,0.689768908,0.286530612,35.7,59050,1033,0.218327851,0.182416249,0.047869528,0.413716904,0.919813214,0.190418257
6103,Tehama County, CA,48654,0.857350732,0.109364081,41,44514,872,0.154618016,0.156624857,0.04588191,0.465647948,0.936552507,0.23109374
6105,Trinity County, CA,10534,0.86015748,0.055344598,52.5,40846,799,0.076368437,0.195186351,0.039966694,0.546951614,0.895362758,0.199416058
6107,Tulare County, CA,318740,0.737093471,0.3,31,49687,942,0.291596493,0.146293915,0.056298257,0.408893696,0.918933204,0.280328793
6109,Tuolumne County, CA,45058,0.877916551,0.056527143,48.4,60108,1009,0.092702886,0.205089095,0.025145741,0.518184982,0.945478802,0.118848586
6111,Ventura County, CA,650476,0.801000398,0.273824092,38.1,88131,1776,0.149533628,0.337939756,0.033166413,0.344301212,0.912025725,0.097476159
6113,Yolo County, CA,171326,0.692963488,0.280617069,31,70228,1324,0.134646435,0.414238239,0.037232051,0.397830305,0.951532384,0.129825753
6115,Yuba County, CA,55282,0.759769513,0.17302196,32.8,58054,1002,0.177086586,0.170570233,0.040113162,0.412255732,0.927572703,0.181877516
8001,Adams County, CO,368248,0.815604989,0.196910778,33.8,71202,1346,0.162187168,0.242679373,0.028531256,0.285704579,0.898846564,0.12476503
8003,Alamosa County, CO,12174,0.864096356,0.117627731,31.8,37515,700,0.131406591,0.250441834,0.055970743,0.392749245,0.878446676,0.268720127
8005,Arapahoe County, CO,490971,0.715391895,0.182540313,36.6,77469,1390,0.073852387,0.427518972,0.029061211,0.283924749,0.923095862,0.081681598
8007,Archuleta County, CO,10951,0.840262582,0.055337412,50.9,52221,961,0.076649896,0.371608957,0.029522613,0.423815506,0.893427659,0.097421203
8009,Baca County, CO,2813,0.942712721,0.038748667,46,35878,443,0.137653374,0.213957055,0.011687865,0.427982124,0.931811615,0.257434944
8011,Bent County, CO,4909,0.913599447,0.054593604,40.2,30900,643,0.152404058,0.114027349,0.017846401,0.690595548,0.911668758,0.350626118
8013,Boulder County, CO,260064,0.889739853,0.123350406,36.6,83019,1495,0.049803765,0.620765669,0.028788694,0.314184445,0.953544637,0.069499953
8014,Broomfield County, CO,52145,0.862902513,0.10921469,37.8,96416,1679,0.030622234,0.557499149,0.023356017,0.265570678,0.956695536,0.040321231
8015,Chaffee County, CO,16613,0.93695352,0.04171432,49.2,55771,931,0.064678219,0.337821297,0.017148919,0.489952266,0.900367587,0.091621571
8017,Cheyenne County, CO,1418,0.934846989,0.09167842,39.4,53977,525,0.083707025,0.192077728,0.046070461,0.378726287,0.883005547,0.103092784
8019,Clear Creek County, CO,7990,0.942285413,0.026658323,48.1,67060,938,0.013828633,0.480748373,0.020588591,0.34164951,0.900874014,0.080626223
8021,Conejos County, CO,5964,0.887795276,0.019617706,38.8,36084,543,0.120317821,0.20979947,0.056949807,0.455759331,0.895166275,0.238263503
8023,Costilla County, CO,3061,0.88411215,0.112708265,51.9,30965,532,0.19047619,0.192982456,0.046482412,0.515703518,0.88518024,0.300383877
8025,Crowley County, CO,5045,0.885992353,0.039246779,35.4,42135,914,0.139067731,0.090394025,0.064874342,0.556399766,0.937892095,0.232044199
8027,Custer County, CO,4060,0.929857621,0.023399015,59.7,53119,620,0.064008395,0.325288562,0.025181598,0.557142857,0.837667785,0.094477711
8029,Delta County, CO,24484,0.944413545,0.057425257,47.3,45269,834,0.092899116,0.216884224,0.031049719,0.530591935,0.914627496,0.180584281
8031,Denver County, CO,565889,0.76112141,0.174633188,34.5,68592,1311,0.119787387,0.494378025,0.027081072,0.277160575,0.906727809,0.136058054
8033,Dolores County, CO,1449,0.966612816,0.015182885,48.8,45972,817,0.061516452,0.241058655,0.021724372,0.44059742,0.94722671,0.087576375
8035,Douglas County, CO,246806,0.888775477,0.094207596,38.7,119730,1725,0.018743323,0.580173008,0.021043977,0.270077296,0.972417521,0.027650508
8037,Eagle County, CO,42688,0.888626762,0.2150253,37,84790,1594,0.117439294,0.471653032,0.014683188,0.208832607,0.864537081,0.079354517
8039,Elbert County, CO,20145,0.935645682,0.030727228,46.1,99199,1182,0.032740369,0.358179635,0.013594005,0.324094534,0.94720206,0.062272052
8041,El Paso County, CO,529098,0.795700555,0.086388533,34.2,68779,1174,0.057514128,0.385176338,0.036440706,0.321246673,0.928200517,0.109397785
8043,Fremont County, CO,39826,0.898205871,0.030683473,45.1,49409,838,0.09929078,0.184613719,0.020434697,0.627342753,0.930828894,0.168472562
8045,Garfield County, CO,44075,0.860773855,0.185207033,36.5,75937,1201,0.119217263,0.309913991,0.032138794,0.276866194,0.839574665,0.085433071
8047,Gilpin County, CO,5200,0.924227318,0.053076923,49,76429,1159,0.015437741,0.395693683,0.011340011,0.261387261,0.94295302,0.023170732
8049,Grand County, CO,12634,0.948180095,0.065774893,42.9,71198,1047,0.054313099,0.379587255,0.022843426,0.307650612,0.86892344,0.077222222
8051,Gunnison County, CO,13894,0.957207475,0.045415287,34.5,56577,992,0.026223941,0.562116781,0.036894157,0.279441678,0.905043271,0.074829932
8053,Hinsdale County, CO,719,0.941656943,0.013908206,56.1,56339,756,0.062588905,0.456614509,0.025956284,0.449453552,0.899649942,0.054901961
8055,Huerfano County, CO,5605,0.919299296,0.02765388,55,38137,626,0.075920245,0.211464724,0.014467184,0.533874382,0.904084442,0.160493827
8057,Jackson County, CO,1076,0.978588422,0.066914498,51.6,53300,625,0.126283368,0.200205339,0.009936766,0.411020777,0.938694268,0.065445026
8059,Jefferson County, CO,459719,0.905742539,0.075563551,40.3,82986,1376,0.054842403,0.451725426,0.025178792,0.306262066,0.945488441,0.060802581
8061,Kiowa County, CO,1096,0.962390866,0.006386861,42.5,41731,750,0.043172691,0.213855422,0.017921147,0.357526882,0.937072503,0.17357513
8063,Kit Carson County, CO,5651,0.921310595,0.095735268,38.3,49349,736,0.104655637,0.186994998,0.02234351,0.378304622,0.908790102,0.114214464
8065,Lake County, CO,6351,0.85330925,0.105022831,36.7,50565,982,0.162682006,0.323386662,0.027646969,0.326295002,0.86,0.211260331
8067,La Plata County, CO,45007,0.879659097,0.028706646,40.4,68685,1147,0.044527695,0.442209539,0.026975412,0.336226915,0.916240525,0.080663659
8069,Larimer County, CO,276396,0.913485466,0.064943053,36,71881,1297,0.041430946,0.47264173,0.031316959,0.325818108,0.940513896,0.074955553
8071,Las Animas County, CO,11734,0.848941539,0.063320266,45.9,41817,712,0.121497103,0.195497293,0.042475527,0.472457276,0.914809384,0.176826064
8073,Lincoln County, CO,4462,0.890062668,0.047960556,38,47258,780,0.090842847,0.125819772,0.008938304,0.664268585,0.919428571,0.09912854
8075,Logan County, CO,17782,0.913851653,0.054943201,38.2,53318,786,0.104058067,0.202111514,0.020898299,0.362492478,0.907626306,0.117565424
8077,Mesa County, CO,118188,0.940119562,0.048820523,39.7,55379,963,0.094543744,0.282143337,0.041442416,0.378216313,0.903103331,0.147555215
8079,Mineral County, CO,728,0.873786408,0.009615385,56.1,62188,720,0.025824964,0.464849354,0.015068493,0.412328767,0.908980583,0.087452471
8081,Moffat County, CO,9766,0.943703817,0.08775343,36.6,57229,779,0.112897785,0.175756213,0.027838105,0.360315893,0.843769278,0.172601953
8083,Montezuma County, CO,20340,0.809688448,0.033235005,45.2,49470,815,0.099505695,0.296045562,0.028752623,0.436629792,0.878674196,0.157693398
8085,Montrose County, CO,32607,0.94165907,0.089367314,45.2,50489,901,0.10987754,0.251883999,0.035190092,0.439072315,0.894375227,0.149179768
8087,Morgan County, CO,21091,0.887856366,0.192831065,36.2,53682,835,0.210803761,0.17477311,0.026438356,0.350136986,0.910173045,0.144944553
8089,Otero County, CO,13872,0.901378405,0.061923299,39.9,38169,675,0.127873445,0.186042679,0.038437651,0.476433648,0.896763146,0.243336199
8091,Ouray County, CO,4033,0.976647206,0.019340441,54.1,66417,1223,0.022331862,0.477797975,0.022243714,0.414651838,0.900125104,0.049671293
8093,Park County, CO,15085,0.943415235,0.028239973,50.7,73622,1125,0.023111174,0.297971588,0.033693248,0.388708209,0.911320329,0.060993502
8095,Phillips County, CO,3147,0.966433566,0.174769622,37.1,51155,751,0.115,0.238214286,0.008633981,0.390687635,0.857482185,0.113004484
8097,Pitkin County, CO,15044,0.911469374,0.164982717,41.8,78935,1473,0.031067251,0.607894737,0.024056543,0.201465439,0.900508636,0.023116883
8099,Prowers County, CO,8951,0.94418566,0.134174953,38.3,41929,697,0.195009004,0.183303319,0.029927872,0.378619873,0.899739035,0.171988618
8101,Pueblo County, CO,128353,0.804286007,0.036999525,39.3,46783,829,0.103300577,0.217503195,0.041918244,0.439376465,0.9334071,0.193453906
8103,Rio Blanco County, CO,4837,0.92387218,0.033078354,36.9,54357,770,0.081177308,0.227391408,0.035150789,0.404433793,0.91618682,0.148122867
8105,Rio Grande County, CO,8694,0.915170279,0.050609616,42.1,39123,634,0.129588504,0.244676682,0.048208612,0.446258354,0.891998565,0.148676171
8107,Routt County, CO,20473,0.95732291,0.052117423,40.2,77443,1282,0.03171521,0.498435814,0.021969158,0.289442467,0.927331061,0.082011024
8109,Saguache County, CO,5155,0.902305825,0.123763337,49,38571,631,0.169393249,0.22095672,0.034028953,0.448768566,0.86658544,0.207494407
8111,San Juan County, CO,513,0.972835314,0.033138402,51.2,54625,1019,0.06185567,0.356701031,0.013409962,0.327586207,0.911714771,0
8113,San Miguel County, CO,6604,0.946577215,0.122804361,41.8,67038,1140,0.0319061,0.593982476,0.019549763,0.225118483,0.913357401,0.089852008
8115,Sedgwick County, CO,1738,0.936692506,0.037974684,44.1,43150,556,0.130111524,0.195167286,0.039554318,0.435654596,0.910043668,0.184397163
8117,Summit County, CO,25672,0.912851969,0.115417576,39.1,79277,1393,0.071193116,0.523652554,0.024680073,0.221016149,0.833982139,0.055517711
8119,Teller County, CO,20201,0.946868374,0.038314935,50,66592,1102,0.02786824,0.377022049,0.035217075,0.385107931,0.914145981,0.079527671
8121, WA County, CO,3757,0.95336894,0.032206548,41.6,50094,734,0.081120944,0.153687316,0.01460041,0.400358607,0.953121577,0.123955432
8123,Weld County, CO,224943,0.903214397,0.109938962,34.4,74150,1085,0.119064821,0.275292561,0.027626914,0.317643075,0.920967385,0.102062422
8125,Yuma County, CO,7340,0.958412476,0.120980926,37.8,52022,823,0.114204033,0.217574481,0.02571921,0.323081002,0.909791202,0.167432003
9001,Fairfield County, CT,729424,0.729777546,0.268114293,40.6,95645,1499,0.099792471,0.479412702,0.044354631,0.323782846,0.915802205,0.091075097
9003,Hartford County, CT,704384,0.706690422,0.183796054,40.4,75148,1106,0.103151044,0.381072876,0.038402163,0.341786795,0.959367449,0.106322761
9005,Litchfield County, CT,148312,0.927687608,0.092157074,47.3,79906,1065,0.070435823,0.354021349,0.033335298,0.329888468,0.961309705,0.059045615
9007,Middlesex County, CT,133740,0.879996075,0.092051742,45.7,85898,1162,0.05785491,0.421501177,0.031243195,0.326391208,0.967922243,0.05754686
9009,New Haven County, CT,682679,0.733096758,0.149393785,40.3,69905,1153,0.099038848,0.349969859,0.04201751,0.347441302,0.949988793,0.116851734
9011,New London County, CT,214989,0.807419874,0.101270298,41.4,73490,1130,0.076746277,0.333246434,0.037874166,0.32962275,0.95979803,0.101962249
9013,Tolland County, CT,124488,0.879235816,0.079750659,37.7,87069,1155,0.049809027,0.418089856,0.031881883,0.346331512,0.974332552,0.051324457
9015,Windham County, CT,93225,0.892378567,0.057066238,41.2,66550,946,0.115969628,0.243328583,0.036289191,0.342710466,0.958840893,0.105781224
10001,Kent County, DE,135938,0.661882637,0.075041563,37.7,60910,1084,0.125654362,0.237433717,0.032397547,0.380058555,0.928933453,0.147968452
